"","CABSLEEPER","WEIGHTAVG","WEIGHTEMPTY","TAB_TRUCKS","TAB_MILES"
"47372","Day",56000,30000,17.0904,59817
"47373","Sleeper",80000,NA,17.0904,1445290
"48406","Sleeper",79800,NA,53.0315,861445
"48409","Sleeper",75000,40000,53.0315,336379
"48411","Sleeper",80000,23000,53.0315,6363789
"48412","Sleeper",70000,17000,53.0315,5590324
"48413","Day",48000,NA,53.0315,1476664
"48417","Day",53000,21000,53.0315,159095
"48418","Sleeper",80000,30000,53.0315,3088718
"48425","Sleeper",80000,NA,53.0315,6262870
"48434","Day",52000,NA,53.0315,0
"48439","Day",66000,24000,53.0315,530316
"48441","Day",80000,32100,53.0315,1866818
"48445","Day",41000,28000,53.0315,1243909
"48447","Sleeper",65000,25000,53.0315,132579
"48448","Sleeper",80000,29000,53.0315,202262
"48449","Day",54000,27200,53.0315,344705
"48458","Day",36000,NA,53.0315,53032
"48459","Sleeper",78000,31000,53.0315,6412472
"48463","Day",80000,NA,53.0315,1137846
"48470","Sleeper",80000,NA,53.0315,6262870
"48473","Sleeper",73280,34000,53.0315,7954737
"48477","Day",54000,31000,53.0315,2651579
"48479","Day",65554,30420,53.0315,816686
"48487","Day",78000,34200,53.0315,468852
"48488","Day",80000,30000,53.0315,371221
"48495","Day",80000,20000,53.0315,2486757
"48496","Sleeper",76000,30000,53.0315,9015
"48500","Day",60000,21500,53.0315,106063
"48503","Sleeper",76000,32160,53.0315,4421773
"48507","Day",80000,23000,53.0315,2651579
"48508","Sleeper",70000,17000,53.0315,6750071
"48509","Day",48000,NA,53.0315,567968
"48510","Day",42000,18000,53.0315,954250
"48513","Sleeper",76500,28400,53.0315,53032
"48514","Day",77000,27300,53.0315,450768
"48516","Day",20500,NA,53.0315,15909
"48525","Day",45000,28000,53.0315,2887676
"48528","Day",31000,23000,53.0315,1668533
"48529","Sleeper",32000,18000,53.0315,26516
"48531","Sleeper",76000,26900,53.0315,265158
"48535","Sleeper",80000,18000,53.0315,5120252
"48538","Day",52000,19300,53.0315,15909
"48540","Day",53160,26400,53.0315,5412562
"48546","Day",60000,NA,53.0315,265158
"48547","Sleeper",80000,29000,53.0315,795474
"48550","Sleeper",80000,20000,53.0315,3573851
"48555","Day",72500,26000,53.0315,371221
"48561","Day",79500,29000,53.0315,4242526
"48564","Sleeper",51000,31000,53.0315,606204
"48566","Sleeper",80000,NA,53.0315,6443867
"48567","Day",55000,30000,53.0315,66289
"48568","Sleeper",75000,32000,53.0315,4825874
"48569","Day",74000,27000,53.0315,34471
"48572","Day",66500,24500,53.0315,370744
"48577","Day",80000,NA,53.0315,139314
"48578","Sleeper",52000,NA,53.0315,0
"48581","Day",80000,35000,53.0315,8909
"48595","Day",68000,21600,53.0315,141594
"48598","Sleeper",78000,29200,53.0315,135761
"48604","Day",80000,26000,53.0315,318189
"48605","Sleeper",79800,26400,53.0315,238642
"48606","Day",80000,NA,53.0315,1272758
"48608","Day",65000,36000,53.0315,530316
"48611","Sleeper",75000,NA,53.0315,10606316
"48614","Sleeper",80000,23000,53.0315,6363789
"48615","Sleeper",70000,17000,53.0315,5994318
"48616","Day",48000,NA,53.0315,1015024
"48626","Day",53000,23000,53.0315,3712211
"48632","Day",57000,32200,53.0315,2922995
"48633","Sleeper",75000,35000,53.0315,5515284
"48637","Day",75000,30000,53.0315,5303
"48640","Day",72000,24000,53.0315,2121263
"48642","Sleeper",56000,32000,53.0315,2651579
"48649","Day",40850,23850,53.0315,795474
"48650","Sleeper",45000,27000,53.0315,1166695
"48652","Sleeper",80000,18060,53.0315,3017444
"48656","Sleeper",64000,33000,53.0315,6060449
"48659","Day",24500,NA,53.0315,4396689
"48663","Sleeper",80000,NA,53.0315,1278432
"48667","Day",25000,NA,53.0315,0
"48668","Day",80000,NA,53.0315,2327874
"48671","Sleeper",80000,NA,53.0315,6262870
"48672","Sleeper",80000,NA,53.0315,7069746
"48677","Day",62800,31400,53.0315,54623
"48678","Day",70000,17000,53.0315,2218576
"48682","Sleeper",75000,30000,53.0315,5646113
"48694","Sleeper",78000,27680,53.0315,127276
"48706","Sleeper",80000,35000,53.0315,10341158
"48708","Day",77000,32000,53.0315,1590947
"48712","Sleeper",75000,31000,53.0315,1060632
"48716","Day",48000,NA,53.0315,614636
"48724","Day",73280,NA,53.0315,127382
"48730","Sleeper",75000,34000,53.0315,6105950
"48731","Day",54000,NA,53.0315,742442
"48736","Sleeper",80000,34500,53.0315,6363789
"48739","Day",74000,27000,53.0315,1590947
"48740","Day",76000,35000,53.0315,4827359
"48741","Day",75000,40000,53.0315,132579
"48744","Sleeper",76000,30000,53.0315,132579
"48745","Sleeper",75000,18000,53.0315,6894105
"48747","Sleeper",78000,27000,53.0315,159095
"48751","Sleeper",54000,25000,53.0315,53032
"48752","Sleeper",73280,18000,53.0315,1803392
"48754","Sleeper",80000,20000,53.0315,3977368
"48755","Sleeper",55000,31000,53.0315,169701
"48758","Sleeper",50000,31000,53.0315,375358
"48763","Day",54000,NA,53.0315,31819
"48768","Sleeper",80000,NA,53.0315,6443867
"48798","Sleeper",78000,31000,53.0315,4648165
"48802","Day",72000,NA,53.0315,10288
"48807","Sleeper",73500,27500,53.0315,53032
"48811","Sleeper",80000,NA,53.0315,6262870
"48814","Day",80000,24000,53.0315,6363789
"48817","Day",75000,31000,53.0315,3280056
"48818","Day",56000,22500,53.0315,42425
"48828","Day",73280,NA,53.0315,3797697
"48834","Unknown",25000,NA,53.0315,0
"48839","Sleeper",70000,35000,53.0315,5303158
"48845","Day",80000,28000,53.0315,1447550
"48846","Sleeper",75000,32500,53.0315,6416821
"48847","Day",79200,27500,53.0315,53032
"48850","Sleeper",80000,26000,53.0315,6045600
"48854","Sleeper",59334,33120,51.8804,7124740
"48855","Sleeper",79000,34000,51.8804,6225652
"48856","Sleeper",80000,NA,51.8804,4596243
"48857","Day",25000,NA,51.8804,0
"48858","Sleeper",80000,NA,51.8804,6126924
"48860","Day",80000,NA,51.8804,2572024
"48861","Day",42800,27800,51.8804,2100794
"48862","Sleeper",70000,34000,51.8804,5949545
"48863","Sleeper",80000,61347,51.8804,5792969
"48864","Sleeper",78000,29000,51.8804,5832969
"48865","Sleeper",79400,32345,51.8804,6573251
"48866","Sleeper",70000,28500,51.8804,259402
"48867","Day",54000,20300,51.8804,532864
"48868","Sleeper",79000,29500,51.8804,7782065
"48869","Day",79000,32000,51.8804,4092588
"48870","Day",31500,22000,51.8804,1815815
"48871","Sleeper",80000,20000,51.8804,4430018
"48872","Sleeper",70000,33111,51.8804,7374493
"48873","Sleeper",80000,30000,51.8804,6665287
"48874","Day",80000,32000,51.8804,462255
"48875","Day",48000,25000,51.8804,1556413
"48876","Sleeper",59334,33120,51.8804,1390396
"48877","Sleeper",80000,NA,51.8804,5468976
"48878","Sleeper",80000,NA,51.8804,6303992
"48879","Sleeper",80000,NA,51.8804,5014088
"48880","Sleeper",65000,33500,51.8804,7401211
"48881","Sleeper",80000,28000,51.8804,5641012
"48882","Day",60000,NA,51.8804,2075217
"48883","Sleeper",76010,17000,51.8804,2845019
"48884","Sleeper",70000,32500,51.8804,10256243
"48885","Sleeper",79900,29500,51.8804,5188043
"48886","Day",52000,NA,51.8804,0
"48887","Sleeper",78000,36000,51.8804,4973622
"48888","Day",66800,36800,51.8804,1107803
"48889","Day",80000,30000,51.8804,4480342
"48890","Day",60000,27000,51.8804,1867696
"48892","Sleeper",79000,19500,51.8804,1743183
"48893","Sleeper",75000,30000,51.8804,5628508
"48894","Sleeper",79900,27200,51.8804,363163
"48895","Sleeper",80000,18000,51.8804,164876
"48896","Sleeper",59334,33120,51.8804,6116859
"48897","Sleeper",80000,NA,51.8804,5468976
"48898","Sleeper",80000,NA,51.8804,6303992
"48899","Sleeper",80000,NA,51.8804,6126924
"48900","Unknown",80000,NA,51.8804,5468976
"48901","Day",48000,27060,51.8804,1429617
"48902","Sleeper",77990,23600,51.8804,698311
"48903","Sleeper",80000,69024,51.8804,5223322
"48904","Sleeper",78400,32300,51.8804,5329936
"48905","Day",80000,34620,51.8804,3898348
"48906","Sleeper",80000,32794,51.8804,6448271
"48907","Day",81500,29500,51.8804,5414035
"48908","Sleeper",75000,NA,51.8804,5188043
"48909","Sleeper",48500,27500,51.8804,6179115
"48910","Sleeper",70000,33000,51.8804,2516201
"48911","Sleeper",78000,31000,51.8804,3631630
"48912","Sleeper",80000,31500,51.8804,8629999
"48913","Sleeper",79760,26800,51.8804,3119571
"48914","Sleeper",59334,33120,51.8804,4351264
"48915","Sleeper",80000,NA,51.8804,642020
"48916","Sleeper",80000,NA,51.8804,5014088
"48917","Sleeper",78000,18000,51.8804,132399
"48918","Sleeper",80000,36000,51.8804,3417157
"48919","Sleeper",79800,28400,51.8804,2015814
"48920","Sleeper",78000,31000,51.8804,7504090
"48921","Sleeper",80000,NA,51.8804,3611501
"48922","Sleeper",78000,30000,51.8804,4225506
"48924","Sleeper",74000,32400,51.8804,856650
"48925","Sleeper",78000,36500,51.8804,4427321
"48927","Day",75000,NA,51.8804,2920868
"48928","Day",42000,28000,51.8804,1556413
"48929","Day",68000,29800,51.8804,2483516
"48930","Sleeper",59334,33120,51.8804,6043500
"48931","Sleeper",78000,35000,51.8804,5188043
"48932","Sleeper",59334,33120,51.8804,5592400
"48933","Sleeper",80000,NA,51.8804,5014088
"48934","Sleeper",80000,NA,51.8804,6126924
"48935","Sleeper",80000,20420,51.8804,1885958
"48936","Sleeper",70000,40000,51.8804,518804
"48937","Sleeper",70000,17000,51.8804,6303992
"48938","Sleeper",52000,27500,51.8804,1348891
"48940","Sleeper",80000,NA,51.8804,3715262
"48941","Sleeper",80000,17000,51.8804,259402
"48942","Sleeper",65000,26000,51.8804,6205471
"48943","Day",52000,NA,51.8804,0
"48944","Sleeper",72000,34000,51.8804,6047028
"48945","Day",80000,25000,51.8804,2742192
"48946","Sleeper",52000,34000,51.8804,435796
"48948","Sleeper",75000,32000,51.8804,7030421
"48949","Sleeper",60000,34000,51.8804,3570048
"48950","Sleeper",52000,NA,51.8804,0
"48951","Sleeper",59334,33120,51.8804,5163452
"48952","Sleeper",52000,NA,51.8804,0
"48953","Sleeper",80000,NA,51.8804,6126924
"48954","Sleeper",80000,17200,51.8804,6126924
"48955","Day",50000,25500,51.8804,2594022
"48956","Sleeper",80000,36000,51.8804,9341435
"48957","Sleeper",80000,40000,51.8804,5004906
"48958","Sleeper",70000,33000,51.8804,5333205
"48959","Sleeper",53000,24000,51.8804,63917
"48960","Sleeper",77000,34000,51.8804,7263261
"48962","Sleeper",76000,30000,51.8804,1586815
"48963","Sleeper",72000,37000,51.8804,5478470
"48964","Day",79080,30740,51.8804,4002316
"48965","Sleeper",45000,NA,51.8804,1386764
"48966","Day",79000,28000,51.8804,2020743
"48967","Sleeper",71000,33000,51.8804,5634942
"48968","Sleeper",80000,20000,51.8804,2580896
"48969","Sleeper",59334,33120,51.8804,6254446
"48971","Sleeper",75000,31000,51.8804,2135969
"48972","Sleeper",80000,NA,51.8804,5014088
"48973","Sleeper",70000,32500,51.8804,7355971
"48974","Day",75500,38250,51.8804,913096
"48975","Sleeper",78000,30000,51.8804,6143577
"48976","Day",77000,37000,51.8804,2594022
"48977","Day",43700,28700,51.8804,6802044
"48978","Day",80000,NA,51.8804,2075217
"48980","Day",57000,18000,51.8804,778207
"48981","Sleeper",80000,20000,51.8804,6744457
"48982","Day",60000,30000,51.8804,51880
"48983","Sleeper",72350,33500,51.8804,5048589
"48985","Day",38000,24000,51.8804,1643883
"48986","Sleeper",80000,18600,51.8804,3392721
"48988","Sleeper",59334,33120,51.8804,5147473
"48989","Day",78000,27000,51.8804,389103
"48990","Sleeper",79000,34000,51.8804,5188043
"48991","Sleeper",80000,NA,51.8804,5013258
"48993","Sleeper",80000,NA,51.8804,6126924
"48994","Day",80000,17400,51.8804,3214304
"48995","Day",48600,18600,51.8804,41504
"48996","Sleeper",70000,17000,51.8804,4862598
"48997","Sleeper",80000,61347,51.8804,6756700
"48998","Sleeper",78000,29000,51.8804,6020880
"48999","Day",73500,21000,51.8804,337223
"49000","Sleeper",79000,26000,51.8804,2717238
"49001","Sleeper",80000,31000,51.8804,4832974
"49002","Day",78800,28000,51.8804,1299449
"49003","Day",51000,23000,51.8804,3202164
"49004","Sleeper",80000,17400,51.8804,3137573
"49005","Sleeper",80000,NA,51.8804,5084283
"49006","Unknown",78000,25400,51.8804,750139
"49007","Day",79500,31500,51.8804,5734863
"49008","Sleeper",45000,29000,51.8804,5076034
"49009","Unknown",54000,22000,51.8804,1020955
"49010","Sleeper",59334,33120,51.8804,2093220
"49011","Sleeper",80000,NA,51.8804,5014088
"49012","Sleeper",60000,NA,51.8804,2637134
"49013","Sleeper",80000,NA,51.8804,6303992
"49014","Sleeper",80000,17800,51.8804,5014088
"49015","Day",76000,25600,51.8804,311283
"49016","Sleeper",78000,28500,51.8804,192217
"49017","Sleeper",80000,33374,51.8804,7744971
"49018","Sleeper",68000,32100,51.8804,1778669
"49020","Sleeper",78000,29000,51.8804,2991841
"49021","Sleeper",80000,NA,51.8804,5497303
"49022","Day",62500,32500,51.8804,1930523
"49023","Sleeper",61000,40000,51.8804,400880
"49024","Sleeper",72000,37000,51.8804,5164230
"49025","Day",76000,35000,51.8804,1421005
"49026","Day",67000,36000,51.8804,1050268
"49027","Day",70000,30000,51.8804,55616
"49028","Sleeper",73000,32000,51.8804,5693307
"49029","Day",78000,28000,51.8804,3405639
"49030","Sleeper",80000,18760,51.8804,3245329
"49031","Sleeper",59334,33120,51.8804,6484017
"49032","Day",50000,22000,51.8804,363163
"49033","Sleeper",80000,NA,51.8804,6303992
"49034","Sleeper",80000,NA,51.8804,5014088
"49035","Day",66000,30480,51.8804,2941154
"49036","Day",73000,34000,51.8804,207522
"49037","Day",54000,17800,51.8804,1651769
"49038","Day",65000,54024,51.8804,2353297
"49039","Sleeper",70000,32000,51.8804,3216587
"49040","Sleeper",63500,43300,51.8804,1386764
"49041","Day",36000,20000,51.8804,259402
"49042","Sleeper",78000,29000,51.8804,4792663
"49043","Sleeper",40000,17000,51.8804,6142643
"49044","Sleeper",78000,31000,51.8804,5141610
"49045","Day",80000,NA,51.8804,1416128
"49046","Day",80000,26000,51.8804,5085528
"49047","Sleeper",80000,31500,51.8804,5980569
"49048","Sleeper",60000,30000,51.8804,383915
"49049","Sleeper",80000,18690,51.8804,722902
"49050","Sleeper",59334,33120,51.8804,5876964
"49051","Day",57000,37000,51.8804,2334620
"49052","Sleeper",80000,NA,51.8804,5468976
"49053","Sleeper",80000,30000,51.8804,5014088
"49056","Sleeper",77800,35000,51.8804,7823881
"49057","Sleeper",60000,25000,51.8804,845807
"49058","Sleeper",78000,31000,51.8804,5041533
"49059","Sleeper",80000,61050,51.8804,5578184
"49060","Sleeper",78000,29000,51.8804,3464420
"49061","Sleeper",79000,27000,51.8804,223086
"49062","Sleeper",80000,NA,51.8804,4320551
"49063","Sleeper",68000,32000,51.8804,5188043
"49064","Sleeper",78000,36500,51.8804,5389651
"49065","Sleeper",75000,17250,51.8804,5188043
"49066","Day",52000,NA,51.8804,0
"49067","Day",78000,37120,51.8804,4876761
"49068","Sleeper",80000,18628,51.8804,3370309
"49069","Day",36000,20000,51.8804,25940
"49070","Sleeper",79000,34000,51.8804,5706848
"49071","Day",40500,28500,51.8804,1422406
"49072","Sleeper",78000,30000,51.8804,5188043
"49073","Sleeper",58994,32780,51.8804,7078567
"49075","Sleeper",59334,33120,51.8804,5841893
"49076","Sleeper",80000,NA,51.8804,6126924
"49077","Sleeper",80000,18700,51.8804,120466
"49078","Unknown",70000,17700,51.8804,1697165
"49079","Sleeper",46000,32000,51.8804,1141370
"49081","Sleeper",80000,NA,51.8804,6024045
"49082","Sleeper",77000,29000,51.8804,207522
"49083","Day",46000,17200,51.8804,155641
"49084","Day",72000,34000,51.8804,13279939
"49085","Day",60000,25000,51.8804,8360428
"49086","Sleeper",75000,30000,51.8804,7385854
"49087","Sleeper",78500,35000,51.8804,7050551
"49088","Sleeper",80000,18000,51.8804,2562063
"49089","Sleeper",59334,33120,51.8804,4117906
"49090","Sleeper",80000,NA,51.8804,5468976
"49091","Sleeper",70000,34500,51.8804,7055739
"49092","Sleeper",80000,NA,51.8804,6303992
"49094","Sleeper",80000,17500,51.8804,5468976
"49095","Sleeper",78000,36000,51.8804,8300870
"49096","Sleeper",80000,36000,51.8804,9721615
"49097","Sleeper",77200,32800,51.8804,5551207
"49098","Sleeper",70000,33000,51.8804,3608180
"49099","Sleeper",80000,43000,51.8804,4342392
"49100","Sleeper",76000,26000,51.8804,389103
"49101","Day",45000,NA,51.8804,830087
"49102","Sleeper",72000,37000,51.8804,7122613
"49103","Day",100000,25000,51.8804,3568596
"49104","Sleeper",80000,17540,51.8804,3715262
"49105","Day",20000,NA,51.8804,518804
"49106","Day",78000,30000,51.8804,1704272
"49107","Sleeper",73000,33000,51.8804,5797068
"49108","Sleeper",79000,35800,51.8804,7066219
"49109","Sleeper",80000,18600,51.8804,98988
"49110","Sleeper",59334,33120,51.8804,4736372
"49111","Day",80000,34000,51.8804,1345000
"49112","Sleeper",80000,NA,51.8804,5468976
"49113","Sleeper",80000,23000,51.8804,4150435
"49114","Day",32000,21000,51.8804,1422613
"49116","Day",79880,27300,51.8804,5098965
"49117","Sleeper",70000,33500,51.8804,5966250
"49118","Day",80000,62821,51.8804,4860367
"49119","Sleeper",79500,25650,51.8804,2514126
"49124","Sleeper",80000,42540,51.8804,4411290
"49125","Sleeper",75000,NA,51.8804,10376087
"49126","Sleeper",59114,32900,51.8804,5929207
"49127","Sleeper",80000,21120,51.8804,2294775
"49128","Sleeper",59334,33120,51.8804,4903220
"49129","Sleeper",80000,NA,51.8804,5468976
"49130","Day",42000,NA,51.8804,1556413
"49131","Sleeper",80000,NA,51.8804,6126924
"49133","Day",80000,NA,51.8804,2364710
"49134","Day",39000,22000,51.8804,186770
"49135","Sleeper",80000,61347,51.8804,6872497
"49136","Sleeper",78000,32000,51.8804,6462486
"49137","Sleeper",70000,31500,51.8804,5706848
"49138","Day",80000,26350,51.8804,224642
"49140","Sleeper",80000,18600,51.8804,3579750
"49141","Day",35000,20000,51.8804,306095
"49142","Sleeper",65000,34100,51.8804,3320348
"49143","Sleeper",80000,NA,51.8804,5014088
"49144","Sleeper",59334,33120,51.8804,5359560
"49145","Sleeper",80000,NA,51.8804,5014088
"49147","Sleeper",80000,NA,51.8804,6303992
"49148","Sleeper",80000,NA,51.8804,4174248
"49149","Sleeper",75000,NA,51.8804,10376087
"49150","Sleeper",78500,35000,51.8804,5519300
"49151","Sleeper",80000,33374,51.8804,8930594
"49152","Day",50000,NA,51.8804,20752
"49153","Sleeper",75000,NA,51.8804,3733731
"49154","Day",75000,23450,51.8804,5009108
"49155","Day",62500,32500,51.8804,1661160
"49156","Sleeper",49000,29000,51.8804,4189138
"49157","Sleeper",72000,37000,51.8804,5795356
"49158","Day",76000,35000,51.8804,4325479
"49159","Unknown",79800,31750,51.8804,4534973
"49160","Sleeper",79910,26080,51.8804,4773000
"49161","Sleeper",77500,36100,51.8804,6107261
"49162","Sleeper",70000,18500,51.8804,2376487
"49163","Sleeper",59334,33120,51.8804,6439296
"49164","Sleeper",80000,NA,51.8804,5468976
"49165","Sleeper",80000,34000,51.8804,6225652
"49166","Sleeper",80000,NA,51.8804,6126924
"49167","Unknown",80000,NA,51.8804,5468976
"49168","Day",66000,30480,51.8804,2190340
"49169","Sleeper",79000,29000,51.8804,3112826
"49170","Day",70000,31586,51.8804,1365130
"49171","Day",80000,NA,51.8804,1980380
"49172","Sleeper",80000,32000,51.8804,3631630
"49174","Sleeper",78000,29000,51.8804,6742796
"49175","Sleeper",70357,32000,51.8804,3358584
"49176","Sleeper",80000,NA,51.8804,4980522
"49177","Day",47000,32000,51.8804,2075217
"49178","Sleeper",79000,29000,51.8804,373539
"49180","Sleeper",70000,28000,51.8804,129701
"49181","Sleeper",80000,20980,51.8804,1645699
"49182","Sleeper",59334,33120,51.8804,4919977
"49183","Day",75400,26600,51.8804,353150
"49184","Sleeper",80000,NA,51.8804,5468976
"49185","Sleeper",80000,NA,51.8804,6126924
"49186","Sleeper",71500,31500,51.8804,3389038
"49187","Sleeper",80000,18720,51.8804,4179332
"49188","Sleeper",55000,26000,51.8804,809335
"49189","Day",74000,31000,51.8804,1151019
"49190","Sleeper",80000,61050,51.8804,5561998
"49191","Sleeper",78000,28000,51.8804,7454492
"49193","Sleeper",80000,44000,51.8804,5188043
"49194","Day",68000,33000,51.8804,155641
"49195","Sleeper",75000,17250,51.8804,5188043
"49196","Day",78500,28380,51.8804,1336025
"49197","Day",60000,17940,51.8804,942460
"49198","Sleeper",80000,21000,51.8804,3321022
"49199","Sleeper",78000,27000,51.8804,389103
"49201","Sleeper",57414,31200,51.8804,7490030
"49202","Sleeper",59334,33120,51.8804,6810448
"49203","Sleeper",80000,NA,51.8804,6126924
